malaysia_weather_cleaned
datetime,year,month,month_num,day,hour,minutes,seconds,state,city,place,temperature,humidity,dew_point,pressure,wind_speed,gust,uv_index,precipitation_rate,precipitation_total
2023-06-10 14:05:02,2023,Jun,6,10,14,5,2,Pulau Pinang,George Town,Tanjung Bungah,28.6,89.0,26.7,1007.25,0.0,4.8,,0.0,9.14
2023-06-10 14:09:46,2023,Jun,6,10,14,9,46,Pulau Pinang,Timur Laut,Air Itam,29.5,89.3,27.6,1009.31,5.3,8.2,8.0,0.0,4.32
2023-06-10 14:29:52,2023,Jun,6,10,14,29,52,Pulau Pinang,Bukit Mertajam,Bukit Tengah,30.9,81.1,27.3,1007.67,5.8,9.3,2.0,0.0,0.0
2023-06-10 14:29:59,2023,Jun,6,10,14,29,59,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,32.8,63.3,24.9,1014.48,2.4,3.5,6.0,0.0,0.0
2023-06-10 14:34:47,2023,Jun,6,10,14,34,47,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,35.0,52.3,23.8,,3.7,4.9,0.0,0.0,0.0
2023-06-10 14:44:52,2023,Jun,6,10,14,44,52,Kuala Lumpur,Selayang,Sri Aman Heights,32.2,56.4,22.5,1010.5,2.1,2.1,9.0,0.0,0.0
2023-06-10 14:49:51,2023,Jun,6,10,14,49,51,Pulau Pinang,Bukit Mertajam,Bukit Tengah,30.8,79.8,27.0,1007.82,4.7,10.5,2.0,0.0,0.0
2023-06-10 15:34:55,2023,Jun,6,10,15,34,55,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,31.6,63.7,23.9,1000.51,3.0,4.8,3.0,0.0,0.0
2023-06-10 15:35:02,2023,Jun,6,10,15,35,2,Pulau Pinang,George Town,Tanjung Bungah,29.3,81.0,25.6,1006.16,3.2,11.3,,0.0,9.4
2023-06-10 15:39:51,2023,Jun,6,10,15,39,51,Kuala Lumpur,Kuala Lumpur,Cheras,33.9,60.8,25.3,1013.14,2.0,2.7,5.0,0.0,0.0
2023-06-10 15:59:43,2023,Jun,6,10,15,59,43,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,34.9,50.9,23.3,,1.5,2.1,0.0,0.0,0.0
2023-06-10 15:59:52,2023,Jun,6,10,15,59,52,Kuala Lumpur,Selayang,Sri Aman Heights,30.0,69.1,23.7,1008.81,0.5,0.5,3.0,0.0,0.0
2023-06-10 16:24:48,2023,Jun,6,10,16,24,48,Pulau Pinang,Bukit Mertajam,Bukit Tengah,30.3,85.7,27.6,1006.69,3.2,7.3,1.0,0.0,0.0
2023-06-10 16:49:49,2023,Jun,6,10,16,49,49,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,32.6,65.0,25.1,1010.635,3.5,4.7,1.0,0.0,0.79
2023-06-10 17:14:46,2023,Jun,6,10,17,14,46,Pulau Pinang,Bukit Mertajam,Bukit Tengah,30.3,85.9,27.7,1006.84,3.0,6.4,0.0,0.0,0.0
2023-06-10 18:14:47,2023,Jun,6,10,18,14,47,Kuala Lumpur,Kuala Lumpur,Cheras,32.1,69.3,25.8,1012.735,1.8,2.5,0.0,0.0,0.0
2023-06-10 18:30:00,2023,Jun,6,10,18,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,31.0,70.0,25.0,1006.64,13.0,,0.0,,
2023-06-10 18:50:01,2023,Jun,6,10,18,50,1,Pulau Pinang,George Town,Tanjung Bungah,30.0,77.0,25.6,1006.57,6.4,12.9,,0.0,9.4
2023-06-10 19:24:53,2023,Jun,6,10,19,24,53,Kuala Lumpur,Selayang,Sri Aman Heights,30.0,80.6,26.3,1009.82,0.3,0.3,0.0,0.0,0.0
2023-06-10 19:59:53,2023,Jun,6,10,19,59,53,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,31.1,61.0,22.7,1007.96,0.0,0.0,,0.0,0.76
2023-06-10 20:04:45,2023,Jun,6,10,20,4,45,Kuala Lumpur,Sepang,Jalan Ayer Hitam,30.2,72.9,24.8,1011.92,4.0,5.5,0.0,0.0,0.79
2023-06-10 20:49:46,2023,Jun,6,10,20,49,46,Pulau Pinang,Timur Laut,Air Itam,27.9,94.0,26.8,1009.65,0.0,0.0,0.0,0.0,4.83
2023-06-10 20:59:53,2023,Jun,6,10,20,59,53,Pulau Pinang,Bukit Mertajam,Bukit Tengah,28.2,87.9,26.0,1008.74,0.0,0.0,0.0,0.0,0.0
2023-06-10 21:00:52,2023,Jun,6,10,21,0,52,Pulau Pinang,George Town,Penang Road,29.9,82.0,26.7,1007.45,3.2,9.7,,0.0,1.52
2023-06-10 21:14:50,2023,Jun,6,10,21,14,50,Pulau Pinang,Timur Laut,Air Itam,27.5,95.0,26.6,1009.99,0.0,0.0,0.0,0.0,4.83
2023-06-10 21:14:53,2023,Jun,6,10,21,14,53,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,29.3,80.7,25.7,1012.58,3.0,4.5,0.0,0.0,0.79
2023-06-10 21:34:51,2023,Jun,6,10,21,34,51,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,29.0,80.0,25.0,1002.71,5.0,6.4,0.0,0.0,0.0
2023-06-10 22:04:45,2023,Jun,6,10,22,4,45,Kuala Lumpur,Sepang,Jalan Ayer Hitam,28.8,84.0,25.9,1013.29,0.6,1.0,0.0,0.0,0.79
2023-06-10 23:00:12,2023,Jun,6,10,23,0,12,Pulau Pinang,George Town,Penang Road,29.6,84.0,26.7,1008.13,0.0,4.8,,0.0,1.52
2023-06-10 23:29:58,2023,Jun,6,10,23,29,58,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,28.2,88.0,26.0,1016.32,0.0,0.0,0.0,0.0,0.0
2023-06-10 23:44:55,2023,Jun,6,10,23,44,55,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,30.3,69.7,24.2,,3.6,3.7,0.0,0.0,0.0
2023-06-11 00:34:52,2023,Jun,6,11,0,34,52,Kuala Lumpur,Selayang,Sri Aman Heights,26.3,92.0,24.9,1011.85,0.0,0.0,0.0,0.0,0.0
2023-06-11 00:49:50,2023,Jun,6,11,0,49,50,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,27.5,84.0,24.9,1003.39,6.9,9.5,0.0,0.0,0.0
2023-06-11 01:29:50,2023,Jun,6,11,1,29,50,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,27.3,91.0,25.7,1013.615,2.4,3.8,0.0,0.0,0.0
2023-06-11 01:44:46,2023,Jun,6,11,1,44,46,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,27.2,91.0,25.6,1013.325,2.5,3.4,0.0,0.0,0.0
2023-06-11 01:49:50,2023,Jun,6,11,1,49,50,Kuala Lumpur,Sepang,Jalan Ayer Hitam,27.2,91.0,25.6,1013.29,2.7,3.7,0.0,0.0,0.0
2023-06-11 02:35:02,2023,Jun,6,11,2,35,2,Pulau Pinang,George Town,Tanjung Bungah,27.6,90.0,26.1,1008.06,4.8,6.4,,0.0,0.0
2023-06-11 03:09:46,2023,Jun,6,11,3,9,46,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,28.4,77.0,24.0,,1.6,2.1,0.0,0.0,0.0
2023-06-11 03:15:47,2023,Jun,6,11,3,15,47,Pulau Pinang,George Town,Penang Road,28.3,88.0,26.1,1007.45,0.0,0.0,,0.0,0.0
2023-06-11 03:30:00,2023,Jun,6,11,3,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,28.0,84.0,25.0,1007.64,0.0,,0.0,,
2023-06-11 03:59:58,2023,Jun,6,11,3,59,58,Kuala Lumpur,Sepang,Jalan Ayer Hitam,26.7,90.0,24.8,1012.175,0.0,0.0,0.0,0.0,0.0
2023-06-11 04:04:55,2023,Jun,6,11,4,4,55,Kuala Lumpur,Kuala Lumpur,Cheras,26.0,96.0,25.4,1014.48,0.0,0.0,0.0,0.0,0.0
2023-06-11 04:19:54,2023,Jun,6,11,4,19,54,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,26.6,87.5,24.4,1002.03,4.3,5.3,0.0,0.0,0.0
2023-06-11 04:24:58,2023,Jun,6,11,4,24,58,Pulau Pinang,Timur Laut,Air Itam,26.2,92.0,24.9,1009.65,2.7,4.3,0.0,0.0,1.52
2023-06-11 05:39:47,2023,Jun,6,11,5,39,47,Pulau Pinang,Bukit Mertajam,Bukit Tengah,25.0,98.9,24.8,1008.18,1.3,2.5,0.0,0.0,2.01
2023-06-11 05:50:01,2023,Jun,6,11,5,50,1,Pulau Pinang,George Town,Tanjung Bungah,27.2,83.0,23.9,1006.6,14.5,20.9,,0.0,0.0
2023-06-11 05:54:52,2023,Jun,6,11,5,54,52,Kuala Lumpur,Selayang,Sri Aman Heights,26.9,89.0,25.0,1010.84,0.5,0.5,0.0,0.0,0.0
2023-06-11 05:59:48,2023,Jun,6,11,5,59,48,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,27.1,85.0,24.3,1008.81,0.0,0.0,,0.0,0.0
2023-06-11 06:09:46,2023,Jun,6,11,6,9,46,Pulau Pinang,Timur Laut,Air Itam,25.4,99.0,25.2,1008.805,0.0,0.0,0.0,0.0,2.79
2023-06-11 06:49:59,2023,Jun,6,11,6,49,59,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,25.5,95.0,24.6,1015.035,0.0,0.0,0.0,0.0,0.0
2023-06-11 07:04:55,2023,Jun,6,11,7,4,55,Kuala Lumpur,Kuala Lumpur,Cheras,25.4,95.0,24.6,1015.085,0.4,0.7,0.0,0.0,0.0
2023-06-11 07:09:36,2023,Jun,6,11,7,9,36,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,28.1,79.2,24.2,,0.1,0.7,0.0,0.0,0.0
2023-06-11 07:24:55,2023,Jun,6,11,7,24,55,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,25.2,96.0,24.7,1015.29,0.0,0.0,0.0,0.0,0.0
2023-06-11 07:29:46,2023,Jun,6,11,7,29,46,Pulau Pinang,Timur Laut,Air Itam,25.3,99.0,25.1,1009.48,0.0,0.0,0.0,0.0,2.79
2023-06-11 07:34:54,2023,Jun,6,11,7,34,54,Kuala Lumpur,Sepang,Jalan Ayer Hitam,26.2,88.4,24.1,1013.275,0.1,0.2,0.0,0.0,0.0
2023-06-11 07:39:50,2023,Jun,6,11,7,39,50,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,26.7,89.0,24.8,1009.48,0.0,0.0,,0.0,0.0
2023-06-11 07:54:47,2023,Jun,6,11,7,54,47,Kuala Lumpur,Kuala Lumpur,Cheras,26.1,93.0,24.8,1015.58,0.4,0.6,0.0,0.0,0.0
2023-06-11 07:59:58,2023,Jun,6,11,7,59,58,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,26.9,85.6,24.4,1013.715,0.1,0.5,0.0,0.0,0.0
2023-06-11 08:09:50,2023,Jun,6,11,8,9,50,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,27.3,84.1,24.4,1013.87,0.4,0.6,1.0,0.0,0.0
2023-06-11 08:15:02,2023,Jun,6,11,8,15,2,Pulau Pinang,George Town,Tanjung Bungah,27.5,88.0,25.6,1007.96,6.4,11.3,,0.0,0.0
2023-06-11 08:19:41,2023,Jun,6,11,8,19,41,Pulau Pinang,Bukit Mertajam,Bukit Tengah,25.6,99.0,25.4,1008.685,0.0,0.0,0.0,0.0,2.31
2023-06-11 08:29:33,2023,Jun,6,11,8,29,33,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,29.5,72.7,24.1,,0.8,1.2,0.0,0.0,0.0
2023-06-11 08:39:52,2023,Jun,6,11,8,39,52,Kuala Lumpur,Selayang,Sri Aman Heights,27.2,90.7,25.6,1012.19,0.0,0.0,1.0,0.0,0.0
2023-06-11 08:44:46,2023,Jun,6,11,8,44,46,Kuala Lumpur,Sepang,Jalan Ayer Hitam,28.6,80.6,24.9,1014.475,0.1,0.4,1.0,0.0,0.0
2023-06-11 09:00:03,2023,Jun,6,11,9,0,3,Pulau Pinang,George Town,Tanjung Bungah,29.9,80.0,26.1,1008.43,4.8,4.8,,0.0,0.0
2023-06-11 09:34:54,2023,Jun,6,11,9,34,54,Kuala Lumpur,Sepang,Jalan Ayer Hitam,29.7,76.1,25.1,1015.085,1.0,1.6,3.0,0.0,0.0
2023-06-11 10:09:49,2023,Jun,6,11,10,9,49,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,31.0,69.2,24.7,1011.51,2.6,4.8,,0.0,0.0
2023-06-11 10:14:50,2023,Jun,6,11,10,14,50,Pulau Pinang,Timur Laut,Air Itam,32.0,78.0,27.7,1011.01,5.8,8.0,5.0,0.0,2.79
2023-06-11 10:19:51,2023,Jun,6,11,10,19,51,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,30.3,74.9,25.5,1004.4,1.9,6.4,3.0,0.0,0.0
2023-06-11 10:24:49,2023,Jun,6,11,10,24,49,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,31.6,67.5,24.8,1011.18,0.0,0.0,,0.0,0.0
2023-06-11 10:39:52,2023,Jun,6,11,10,39,52,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,30.1,76.3,25.6,1004.06,9.1,11.5,4.0,0.0,0.0
2023-06-11 11:09:59,2023,Jun,6,11,11,9,59,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,30.1,74.1,25.0,1003.895,7.6,9.9,3.0,0.0,0.0
2023-06-11 11:34:47,2023,Jun,6,11,11,34,47,Kuala Lumpur,Kuala Lumpur,Cheras,30.9,75.6,26.1,1015.19,2.8,4.1,6.0,0.0,0.0
2023-06-11 12:14:54,2023,Jun,6,11,12,14,54,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,31.7,70.4,25.7,1013.09,5.4,8.2,7.0,0.0,0.0
2023-06-11 13:19:54,2023,Jun,6,11,13,19,54,Pulau Pinang,Timur Laut,Air Itam,32.1,76.2,27.5,1009.82,11.2,15.2,9.0,0.0,2.79
2023-06-11 14:25:02,2023,Jun,6,11,14,25,2,Pulau Pinang,George Town,Tanjung Bungah,31.6,75.0,26.7,1007.18,3.2,4.8,,4.83,0.51
2023-06-11 14:39:53,2023,Jun,6,11,14,39,53,Kuala Lumpur,Selayang,Sri Aman Heights,30.5,70.5,24.6,1009.48,0.4,0.4,3.0,0.0,0.0
2023-06-11 15:04:53,2023,Jun,6,11,15,4,53,Kuala Lumpur,Selayang,Sri Aman Heights,31.0,66.3,24.0,1009.31,1.1,1.1,5.0,0.0,0.0
2023-06-11 15:34:54,2023,Jun,6,11,15,34,54,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,29.6,79.6,25.7,1000.0,15.1,19.8,2.0,0.0,0.0
2023-06-11 16:04:49,2023,Jun,6,11,16,4,49,Pulau Pinang,Bukit Mertajam,Bukit Tengah,34.1,68.9,27.6,1006.64,4.9,8.3,6.0,0.0,2.31
2023-06-11 16:19:50,2023,Jun,6,11,16,19,50,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,32.9,66.3,25.8,1012.58,3.6,5.1,3.0,0.0,0.0
2023-06-11 16:30:00,2023,Jun,6,11,16,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,33.0,66.0,26.0,1005.64,19.0,,4.0,,
2023-06-11 17:34:54,2023,Jun,6,11,17,34,54,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,31.9,64.3,24.3,1010.175,5.2,6.7,1.0,0.0,0.0
2023-06-11 18:04:46,2023,Jun,6,11,18,4,46,Kuala Lumpur,Sepang,Jalan Ayer Hitam,31.7,64.7,24.2,1010.635,1.4,2.3,0.0,0.0,0.0
2023-06-11 19:00:00,2023,Jun,6,11,19,0,0,Pulau Pinang,Seberang Perai,Sungai Puyu,31.0,70.0,25.0,1005.64,15.0,,0.0,,
2023-06-11 19:09:49,2023,Jun,6,11,19,9,49,Kuala Lumpur,Sepang,Jalan Ayer Hitam,30.8,68.0,24.2,1010.94,1.9,2.5,0.0,0.0,0.0
2023-06-11 19:15:38,2023,Jun,6,11,19,15,38,Pulau Pinang,George Town,Penang Road,30.9,79.0,26.7,1006.1,1.6,12.9,,0.0,0.0
2023-06-11 19:24:53,2023,Jun,6,11,19,24,53,Kuala Lumpur,Selayang,Sri Aman Heights,28.1,87.0,25.9,1009.48,1.3,1.3,0.0,0.0,0.0
2023-06-11 19:44:53,2023,Jun,6,11,19,44,53,Kuala Lumpur,Selayang,Sri Aman Heights,27.8,88.9,25.8,1009.48,0.3,0.3,0.0,0.0,0.0
2023-06-11 19:49:51,2023,Jun,6,11,19,49,51,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,30.1,65.1,22.8,1007.45,0.0,0.0,,0.0,0.0
2023-06-11 20:19:54,2023,Jun,6,11,20,19,54,Pulau Pinang,Timur Laut,Air Itam,29.4,79.0,25.4,1009.65,2.9,4.7,0.0,0.0,2.79
2023-06-11 20:29:54,2023,Jun,6,11,20,29,54,Pulau Pinang,Bukit Mertajam,Bukit Tengah,29.5,83.0,26.3,1008.38,0.0,0.0,0.0,0.0,2.31
2023-06-11 20:35:02,2023,Jun,6,11,20,35,2,Pulau Pinang,George Town,Tanjung Bungah,29.7,71.0,23.9,1007.65,1.6,4.8,,0.0,0.51
2023-06-11 20:39:57,2023,Jun,6,11,20,39,57,Kuala Lumpur,Sepang,Jalan Ayer Hitam,29.3,79.0,25.3,1011.92,0.1,0.4,0.0,0.0,0.0
2023-06-11 20:54:53,2023,Jun,6,11,20,54,53,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,29.3,79.0,25.3,1012.075,0.0,0.1,0.0,0.0,0.0
2023-06-11 21:19:57,2023,Jun,6,11,21,19,57,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,29.1,81.0,25.5,1012.63,0.1,0.3,0.0,0.0,0.0
2023-06-11 21:39:53,2023,Jun,6,11,21,39,53,Kuala Lumpur,Selayang,Sri Aman Heights,27.3,91.0,25.7,1011.18,0.0,0.0,0.0,0.0,0.0
2023-06-11 21:54:30,2023,Jun,6,11,21,54,30,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,30.3,72.0,24.7,,0.9,1.2,0.0,0.0,0.0
2023-06-11 22:49:46,2023,Jun,6,11,22,49,46,Pulau Pinang,Timur Laut,Air Itam,27.1,89.0,25.1,1011.01,0.0,0.0,0.0,0.0,2.79
2023-06-11 23:09:58,2023,Jun,6,11,23,9,58,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,27.2,92.0,25.8,1016.12,0.0,0.0,0.0,0.0,0.0
2023-06-11 23:25:02,2023,Jun,6,11,23,25,2,Pulau Pinang,George Town,Tanjung Bungah,29.6,78.0,25.6,1008.97,0.0,1.6,,0.0,0.51
2023-06-11 23:39:57,2023,Jun,6,11,23,39,57,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,27.9,86.0,25.4,1013.97,0.0,0.2,0.0,0.0,0.0
2023-06-11 23:54:53,2023,Jun,6,11,23,54,53,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,27.8,86.0,25.3,1013.92,0.2,0.5,0.0,0.0,0.0
2023-06-12 00:19:55,2023,Jun,6,12,0,19,55,Pulau Pinang,Timur Laut,Air Itam,26.7,89.0,24.7,1011.01,0.0,0.0,0.0,0.0,0.0
2023-06-12 00:24:45,2023,Jun,6,12,0,24,45,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,27.7,86.3,25.2,1014.125,0.2,0.3,0.0,0.0,0.0
2023-06-12 00:30:02,2023,Jun,6,12,0,30,2,Pulau Pinang,George Town,Tanjung Bungah,29.3,74.0,24.4,1008.7,1.6,6.4,,0.0,0.0
2023-06-12 00:44:45,2023,Jun,6,12,0,44,45,Kuala Lumpur,Sepang,Jalan Ayer Hitam,27.4,88.0,25.2,1014.02,0.8,1.4,0.0,0.0,0.0
2023-06-12 01:24:53,2023,Jun,6,12,1,24,53,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,26.5,91.7,25.2,1016.02,0.2,0.3,0.0,0.0,0.0
2023-06-12 01:59:49,2023,Jun,6,12,1,59,49,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,26.2,93.0,25.0,1015.61,0.0,0.0,0.0,0.0,0.0
2023-06-12 02:39:49,2023,Jun,6,12,2,39,49,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,25.8,94.0,24.7,1015.19,0.0,0.0,0.0,0.0,0.0
2023-06-12 03:00:00,2023,Jun,6,12,3,0,0,Kuala Lumpur,Sepang,Sepang,28.0,74.0,23.0,1005.49,4.0,,0.0,,
2023-06-12 03:05:02,2023,Jun,6,12,3,5,2,Pulau Pinang,George Town,Tanjung Bungah,27.9,85.0,25.0,1006.81,0.0,6.4,,0.0,0.0
2023-06-12 03:14:51,2023,Jun,6,12,3,14,51,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,27.7,80.1,24.0,1009.14,0.0,0.0,,0.0,0.0
2023-06-12 03:45:49,2023,Jun,6,12,3,45,49,Pulau Pinang,George Town,Penang Road,28.8,87.0,26.7,1006.43,0.0,1.6,,0.0,0.0
2023-06-12 04:09:51,2023,Jun,6,12,4,9,51,Pulau Pinang,Bukit Mertajam,Bukit Tengah,27.2,92.0,25.8,1007.47,0.0,0.0,0.0,0.0,0.0
2023-06-12 04:44:52,2023,Jun,6,12,4,44,52,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,25.8,78.0,21.7,1009.82,2.3,3.6,,0.0,0.0
2023-06-12 06:09:51,2023,Jun,6,12,6,9,51,Kuala Lumpur,Kuala Lumpur,Bukit Jalil,25.9,78.0,21.7,1010.84,3.6,4.7,,0.0,0.0
2023-06-12 06:39:45,2023,Jun,6,12,6,39,45,Pulau Pinang,Bukit Mertajam,Bukit Tengah,26.5,94.0,25.4,1007.62,1.2,2.7,0.0,0.0,0.0
2023-06-12 06:49:44,2023,Jun,6,12,6,49,44,Pulau Pinang,Bukit Mertajam,Bukit Tengah,26.4,94.0,25.3,1007.975,0.2,1.2,0.0,0.0,0.0
2023-06-12 06:49:57,2023,Jun,6,12,6,49,57,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,24.7,91.0,23.2,1017.085,1.5,2.4,0.0,0.0,0.0
2023-06-12 06:59:44,2023,Jun,6,12,6,59,44,Pulau Pinang,Bukit Mertajam,Bukit Tengah,26.3,94.0,25.2,1007.925,1.0,1.8,0.0,0.0,0.0
2023-06-12 07:04:53,2023,Jun,6,12,7,4,53,Kuala Lumpur,Selayang,Sri Aman Heights,24.7,89.8,23.0,1012.7,1.4,1.4,0.0,0.0,0.0
2023-06-12 07:24:53,2023,Jun,6,12,7,24,53,Kuala Lumpur,Kuala Lumpur,Cheras,24.9,89.0,23.0,1016.93,2.0,2.9,0.0,0.0,0.0
2023-06-12 07:29:57,2023,Jun,6,12,7,29,57,Kuala Lumpur,Kuala Lumpur,Bandar Sri Permaisuri,24.8,89.0,22.9,1016.88,1.8,2.7,0.0,0.0,0.0
2023-06-12 08:00:02,2023,Jun,6,12,8,0,2,Pulau Pinang,George Town,Penang Road,28.4,88.0,26.1,1007.45,0.0,4.8,,0.0,0.0
2023-06-12 08:04:59,2023,Jun,6,12,8,4,59,Pulau Pinang,Timur Laut,Air Itam,27.7,91.9,26.3,1009.65,0.0,0.0,1.0,0.0,0.0
2023-06-12 08:30:00,2023,Jun,6,12,8,30,0,Pulau Pinang,Bayan Lepas,Batu Maung,29.0,84.0,26.0,1007.64,0.0,,1.0,,
2023-06-12 08:59:51,2023,Jun,6,12,8,59,51,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,25.3,83.4,22.3,1004.91,8.9,12.9,3.0,0.0,0.0
2023-06-12 09:09:48,2023,Jun,6,12,9,9,48,Kuala Lumpur,Sepang,Kampung Dato' Abu Bakar Baginda,26.2,80.7,22.7,1015.035,2.2,3.6,2.0,0.0,0.0
2023-06-12 09:19:51,2023,Jun,6,12,9,19,51,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,25.7,82.0,22.2,1004.74,13.8,15.6,4.0,0.0,0.0
2023-06-12 10:00:10,2023,Jun,6,12,10,0,10,Pulau Pinang,George Town,Penang Road,29.3,86.0,26.7,1008.47,8.0,22.5,,0.0,0.0
2023-06-12 10:09:47,2023,Jun,6,12,10,9,47,Pulau Pinang,Timur Laut,Air Itam,25.4,99.0,25.3,1011.68,7.6,11.2,2.0,39.62,11.18
2023-06-12 10:09:52,2023,Jun,6,12,10,9,52,Kuala Lumpur,Kuala Lumpur,Ampang Jaya,27.9,74.0,22.8,1004.4,9.9,11.7,5.0,0.0,0.0
2023-06-12 10:29:51,2023,Jun,6,12,10,29,51,Pulau Pinang,Bukit Mertajam,Bukit Tengah,30.9,78.6,26.8,1009.87,3.9,9.4,5.0,0.0,0.0
2023-06-12 10:44:52,2023,Jun,6,12,10,44,52,Kuala Lumpur,Kuala Lumpur,Cheras,30.0,68.9,23.7,1017.035,2.1,2.7,7.0,0.0,0.0
2023-06-12 10:44:53,2023,Jun,6,12,10,44,53,Kuala Lumpur,Selayang,Sri Aman Heights,29.1,70.8,23.3,1012.87,1.2,1.2,6.0,0.0,0.0
2023-06-12 10:49:58,2023,Jun,6,12,10,49,58,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,30.2,62.0,22.1,,5.8,7.2,0.0,0.0,0.0
2023-06-12 11:44:59,2023,Jun,6,12,11,44,59,Pulau Pinang,Timur Laut,Air Itam,30.2,84.6,27.3,1011.18,15.9,20.1,9.0,0.0,13.21
2023-06-12 11:49:52,2023,Jun,6,12,11,49,52,Kuala Lumpur,Selayang,Sri Aman Heights,30.2,60.5,21.7,1012.19,1.6,1.6,9.0,0.0,0.0
2023-06-12 11:54:55,2023,Jun,6,12,11,54,55,Kuala Lumpur,Kuala Lumpur,Bukit Bintang,31.1,61.0,22.7,,0.0,0.0,0.0,0.0,0.0
2023-06-12 12:49:56,2023,Jun,6,12,12,49,56,Kuala Lumpur,Kuala Lumpur,Cheras,32.1,68.4,25.6,1015.765,3.7,5.2,8.0,0.0,0.0
2023-06-12 12:54:45,2023,Jun,6,12,12,54,45,Pulau Pinang,Bukit Mertajam,Bukit Tengah,32.6,73.8,27.3,1008.975,3.0,7.6,7.0,0.0,0.0
2023-06-12 12:59:45,2023,Jun,6,12,12,59,45,Pulau Pinang,Bukit Mertajam,Bukit Tengah,32.5,72.8,27.0,1008.84,4.7,9.3,6.0,0.0,0.0
2023-06-12 13:19:56,2023,Jun,6,12,13,19,56,Kuala Lumpur,Sepang,Jalan Ayer Hitam,32.8,64.6,25.3,1013.24,1.6,2.7,7.0,0.0,0.0
2023-06-12 13:59:52,2023,Jun,6,12,13,59,52,Kuala Lumpur,Selayang,Sri Aman Heights,31.9,60.0,23.2,1010.84,1.8,1.8,9.0,0.0,0.0
2023-06-12 14:04:52,2023,Jun,6,12,14,4,52,Kuala Lumpur,Kuala Lumpur,Cheras,32.8,66.0,25.6,1014.73,2.4,3.4,7.0,0.0,0.0
2023-06-12 14:09:56,2023,Jun,6,12,14,9,56,Kuala Lumpur,Kuala Lumpur,Cheras,33.6,64.5,26.0,1014.835,3.0,4.5,7.0,0.0,0.0
2023-06-12 14:19:55,2023,Jun,6,12,14,19,55,Pulau Pinang,Timur Laut,Air Itam,32.1,74.7,27.0,1009.65,8.1,10.8,11.0,0.0,13.21
2023-06-12 14:59:48,2023,Jun,6,12,14,59,48,Kuala Lumpur,Kuala Lumpur,Cheras,34.0,62.0,25.7,1014.325,2.3,3.3,6.0,0.0,0.0
